"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVentures","density"
"264",3,1.45564516129032,93.1612903225806,0.570802462360524,0.570802462360524,0.570802462360524,64,"4",1,11,0.5,4,1
"265",3,1.94005102040816,54.3214285714286,0.468914995456206,0.468914995456206,0.468914995456206,28,"5",1,11,0.5,4,1
"266",4,0.75,3,1,1,1,4,"1",1,11,0.5,4,1
"267",4,1.00446428571429,16.0714285714286,0.741801110252839,0.741801110252839,0.741801110252839,16,"2",1,11,0.5,4,1
"268",4,1.28042328042328,46.0952380952381,0.78679928364439,0.78679928364439,0.78679928364439,36,"3",1,11,0.5,4,1
"269",4,1.575,100.8,0.591751709536137,0.591751709536137,0.591751709536137,64,"4",1,11,0.5,4,1
"270",4,2.04081632653061,57.1428571428571,0.452277442494834,0.452277442494834,0.452277442494834,28,"5",1,11,0.5,4,1
"271",5,1.5,6,1,1,1,4,"1",1,11,0.5,4,1
"272",5,1.0625,17,1,1,1,16,"2",1,11,0.5,4,1
"273",5,1.30555555555556,47,1,1,1,36,"3",1,11,0.5,4,1
"274",5,1.47,94.08,0.672673164646011,0.672673164646011,0.672673164646011,64,"4",1,11,0.5,4,1
"275",5,1.74617346938776,48.8928571428571,0.506803038083928,0.506803038083928,0.506803038083928,28,"5",1,11,0.5,4,1
"276",6,1.5,6,1,1,1,4,"1",1,11,0.5,4,1
"277",6,1.25,20,1,1,1,16,"2",1,11,0.5,4,1
"278",6,1.48837209302326,53.5813953488372,0.677251387816049,0.677251387816049,0.677251387816049,36,"3",1,11,0.5,4,1
"279",6,1.54786706349206,99.0634920634921,0.54996483962959,0.54996483962959,0.54996483962959,64,"4",1,11,0.5,4,1
"280",6,1.71607142857143,48.05,0.404316602818729,0.404316602818729,0.404316602818729,28,"5",1,11,0.5,4,1
"281",7,2.04166666666667,8.16666666666667,0.622035526990773,0.622035526990773,0.622035526990773,4,"1",1,11,0.5,4,1
"282",7,1.25347222222222,20.0555555555556,0.770584266129438,0.770584266129438,0.770584266129438,16,"2",1,11,0.5,4,1
"283",7,1.3994708994709,50.3809523809524,0.705116087690206,0.705116087690206,0.705116087690206,36,"3",1,11,0.5,4,1
"284",7,1.46450892857143,93.7285714285714,0.631486134404956,0.631486134404956,0.631486134404956,64,"4",1,11,0.5,4,1
"285",7,1.5625,43.75,0.552786404500042,0.552786404500042,0.552786404500042,28,"5",1,11,0.5,4,1
"286",8,1.75,7,1,1,1,4,"1",1,11,0.5,4,1
"287",8,1.75,28,1,1,1,16,"2",1,11,0.5,4,1
"288",8,1.4820987654321,53.3555555555556,0.714285714285714,0.714285714285714,0.714285714285714,36,"3",1,11,0.5,4,1
"289",8,1.59861680327869,102.311475409836,0.522665629494562,0.522665629494562,0.522665629494562,64,"4",1,11,0.5,4,1
"290",8,2.00892857142857,56.25,0.316869948936027,0.316869948936027,0.316869948936027,28,"5",1,11,0.5,4,1
"291",9,1.75,7,1,1,1,4,"1",1,11,0.5,4,1
"292",9,1.4375,23,1,1,1,16,"2",1,11,0.5,4,1
"293",9,1.72413793103448,62.0689655172414,0.817425814164945,0.817425814164945,0.817425814164945,36,"3",1,11,0.5,4,1
"294",9,1.62007705479452,103.684931506849,0.598852221457123,0.598852221457123,0.598852221457123,64,"4",1,11,0.5,4,1
"295",9,1.73571428571429,48.6,0.333333333333333,0.333333333333333,0.333333333333333,28,"5",1,11,0.5,4,1
"296",10,1,4,1,1,1,4,"1",1,11,0.5,4,1
"297",10,0.75,12,1,1,1,16,"2",1,11,0.5,4,1
"298",10,1.24264705882353,44.7352941176471,0.641942562980284,0.641942562980284,0.641942562980284,36,"3",1,11,0.5,4,1
"299",10,1.65347782258065,105.822580645161,0.515677895162147,0.515677895162147,0.515677895162147,64,"4",1,11,0.5,4,1
"300",10,2.25,63,0.422649730810374,0.422649730810374,0.422649730810374,28,"5",1,11,0.5,4,1
"301",1,2,8,1,1,1,4,"1",1,11,0.5,4,1.5
"302",1,1.81481481481481,29.037037037037,0.811017763495386,0.811017763495386,0.811017763495386,16,"2",1,11,0.5,4,1.5
"303",1,1.78571428571429,64.2857142857143,0.741801110252839,0.741801110252839,0.741801110252839,36,"3",1,11,0.5,4,1.5
"304",1,2.21315789473684,141.642105263158,0.574518528301618,0.574518528301618,0.574518528301618,64,"4",1,11,0.5,4,1.5
"305",1,2.87179487179487,80.4102564102564,0.44902683498066,0.44902683498066,0.44902683498066,28,"5",1,11,0.5,4,1.5
"306",2,1,4,1,1,1,4,"1",1,11,0.5,4,1.5
"307",2,1,16,1,1,1,16,"2",1,11,0.5,4,1.5
"308",2,1.75438596491228,63.1578947368421,0.776393202250021,0.776393202250021,0.776393202250021,36,"3",1,11,0.5,4,1.5
"309",2,2.10752688172043,134.881720430108,0.588122764476043,0.588122764476043,0.588122764476043,64,"4",1,11,0.5,4,1.5
"310",2,2.68253968253968,75.1111111111111,0.445299803774771,0.445299803774771,0.445299803774771,28,"5",1,11,0.5,4,1.5
"311",3,1.5,6,1,1,1,4,"1",1,11,0.5,4,1.5
"312",3,1.875,30,1,1,1,16,"2",1,11,0.5,4,1.5
"313",3,1.78208812260536,64.1551724137931,0.778233618713628,0.778233618713628,0.778233618713628,36,"3",1,11,0.5,4,1.5
"314",3,2.29505461165049,146.883495145631,0.596761080727244,0.596761080727244,0.596761080727244,64,"4",1,11,0.5,4,1.5
"315",3,3.05079365079365,85.4222222222222,0.476365061911357,0.476365061911357,0.476365061911357,28,"5",1,11,0.5,4,1.5
"316",4,1.75,7,1,1,1,4,"1",1,11,0.5,4,1.5
"317",4,1.375,22,1,1,1,16,"2",1,11,0.5,4,1.5
"318",4,1.78208812260536,64.1551724137931,0.778233618713628,0.778233618713628,0.778233618713628,36,"3",1,11,0.5,4,1.5
"319",4,2.26056134259259,144.675925925926,0.631218221708284,0.631218221708284,0.631218221708284,64,"4",1,11,0.5,4,1.5
"320",4,2.92571428571429,81.92,0.532292826653257,0.532292826653257,0.532292826653257,28,"5",1,11,0.5,4,1.5
"321",5,1.75,7,1,1,1,4,"1",1,11,0.5,4,1.5
"322",5,1.75240384615385,28.0384615384615,0.807549910270125,0.807549910270125,0.807549910270125,16,"2",1,11,0.5,4,1.5
"323",5,1.8375,66.15,0.781782109764008,0.781782109764008,0.781782109764008,36,"3",1,11,0.5,4,1.5
"324",5,2.42252604166667,155.041666666667,0.538356464251517,0.538356464251517,0.538356464251517,64,"4",1,11,0.5,4,1.5
"325",5,3.45337301587302,96.6944444444444,0.375635916732411,0.375635916732411,0.375635916732411,28,"5",1,11,0.5,4,1.5
"326",6,2.25,9,1,1,1,4,"1",1,11,0.5,4,1.5
"327",6,1.76041666666667,28.1666666666667,0.722649901887385,0.722649901887385,0.722649901887385,16,"2",1,11,0.5,4,1.5
"328",6,1.95601851851852,70.4166666666667,0.722649901887385,0.722649901887385,0.722649901887385,36,"3",1,11,0.5,4,1.5
"329",6,2.16927083333333,138.833333333333,0.622035526990773,0.622035526990773,0.622035526990773,64,"4",1,11,0.5,4,1.5
"330",6,2.47959183673469,69.4285714285714,0.528595479208968,0.528595479208968,0.528595479208968,28,"5",1,11,0.5,4,1.5
"331",7,1.25,5,1,1,1,4,"1",1,11,0.5,4,1.5
"332",7,1.5625,25,1,1,1,16,"2",1,11,0.5,4,1.5
"333",7,1.94141414141414,69.8909090909091,0.663989247483876,0.663989247483876,0.663989247483876,36,"3",1,11,0.5,4,1.5
"334",7,2.38297526041667,152.510416666667,0.545454545454545,0.545454545454545,0.545454545454545,64,"4",1,11,0.5,4,1.5
"335",7,3.03222996515679,84.9024390243902,0.447655229261006,0.447655229261006,0.447655229261006,28,"5",1,11,0.5,4,1.5
"336",8,2,8,1,1,1,4,"1",1,11,0.5,4,1.5
"337",8,1.9375,31,1,1,1,16,"2",1,11,0.5,4,1.5
"338",8,2.0016339869281,72.0588235294118,0.830969149054297,0.830969149054297,0.830969149054297,36,"3",1,11,0.5,4,1.5
"339",8,2.16927083333333,138.833333333333,0.622035526990773,0.622035526990773,0.622035526990773,64,"4",1,11,0.5,4,1.5
"340",8,2.52205882352941,70.6176470588235,0.446716664827512,0.446716664827512,0.446716664827512,28,"5",1,11,0.5,4,1.5
"341",9,1.5,6,1,1,1,4,"1",1,11,0.5,4,1.5
"342",9,1.81481481481481,29.037037037037,0.811017763495386,0.811017763495386,0.811017763495386,16,"2",1,11,0.5,4,1.5
"343",9,1.9891713747646,71.6101694915254,0.6961781898749,0.6961781898749,0.6961781898749,36,"3",1,11,0.5,4,1.5
"344",9,2.37308673469388,151.877551020408,0.556467237427256,0.556467237427256,0.556467237427256,64,"4",1,11,0.5,4,1.5
"345",9,2.97527472527473,83.3076923076923,0.438048513050984,0.438048513050984,0.438048513050984,28,"5",1,11,0.5,4,1.5
"346",10,1,4,1,1,1,4,"1",1,11,0.5,4,1.5
"347",10,1.375,22,1,1,1,16,"2",1,11,0.5,4,1.5
"348",10,1.8929211469534,68.1451612903226,0.78516553778817,0.78516553778817,0.78516553778817,36,"3",1,11,0.5,4,1.5
"349",10,2.25,144,0.591751709536137,0.591751709536137,0.591751709536137,64,"4",1,11,0.5,4,1.5
"350",10,2.84304511278195,79.6052631578947,0.444040550857431,0.444040550857431,0.444040550857431,28,"5",1,11,0.5,4,1.5
"351",1,2.25,9,1,1,1,4,"1",1,11,0.5,4,2
"352",1,2.6265625,42.025,0.843826238111394,0.843826238111394,0.843826238111394,16,"2",1,11,0.5,4,2
"353",1,2.55846253229974,92.1046511627907,0.816402981591369,0.816402981591369,0.816402981591369,36,"3",1,11,0.5,4,2
"354",1,3.00178571428571,192.114285714286,0.617453972161997,0.617453972161997,0.617453972161997,64,"4",1,11,0.5,4,2
"355",1,3.7202380952381,104.166666666667,0.470849737787082,0.470849737787082,0.470849737787082,28,"5",1,11,0.5,4,2
"356",2,1.75,7,1,1,1,4,"1",1,11,0.5,4,2
"357",2,2.125,34,1,1,1,16,"2",1,11,0.5,4,2
"358",2,2.28106725146199,82.1184210526316,0.805129059261511,0.805129059261511,0.805129059261511,36,"3",1,11,0.5,4,2
"359",2,2.94972278225806,188.782258064516,0.564635229192657,0.564635229192657,0.564635229192657,64,"4",1,11,0.5,4,2
"360",2,4.07440476190476,114.083333333333,0.407251021636181,0.407251021636181,0.407251021636181,28,"5",1,11,0.5,4,2
"361",3,2.75,11,1,1,1,4,"1",1,11,0.5,4,2
"362",3,2.0625,33,1,1,1,16,"2",1,11,0.5,4,2
"363",3,2.39458689458689,86.2051282051282,0.779136947850307,0.779136947850307,0.779136947850307,36,"3",1,11,0.5,4,2
"364",3,2.97004229323308,190.082706766917,0.595621448913748,0.595621448913748,0.595621448913748,64,"4",1,11,0.5,4,2
"365",3,3.85,107.8,0.465477516175151,0.465477516175151,0.465477516175151,28,"5",1,11,0.5,4,2
"366",4,2.5,10,1,1,1,4,"1",1,11,0.5,4,2
"367",4,2.625,42,1,1,1,16,"2",1,11,0.5,4,2
"368",4,2.58620689655172,93.1034482758621,0.817425814164945,0.817425814164945,0.817425814164945,36,"3",1,11,0.5,4,2
"369",4,3.12938784246575,200.280821917808,0.617640443549064,0.617640443549064,0.617640443549064,64,"4",1,11,0.5,4,2
"370",4,3.97154963680387,111.203389830508,0.478842693352952,0.478842693352952,0.478842693352952,28,"5",1,11,0.5,4,2
"371",5,2.25,9,1,1,1,4,"1",1,11,0.5,4,2
"372",5,2.0625,33,1,1,1,16,"2",1,11,0.5,4,2
"373",5,2.27920227920228,82.0512820512821,0.841886116991581,0.841886116991581,0.841886116991581,36,"3",1,11,0.5,4,2
"374",5,3.09573412698413,198.126984126984,0.54996483962959,0.54996483962959,0.54996483962959,64,"4",1,11,0.5,4,2
"375",5,4.52678571428571,126.75,0.379826327053958,0.379826327053958,0.379826327053958,28,"5",1,11,0.5,4,2
"376",6,1.75,7,1,1,1,4,"1",1,11,0.5,4,2
"377",6,2.5,40,1,1,1,16,"2",1,11,0.5,4,2
"378",6,2.33472222222222,84.05,0.843826238111394,0.843826238111394,0.843826238111394,36,"3",1,11,0.5,4,2
"379",6,2.85497063758389,182.718120805369,0.688600422335391,0.688600422335391,0.688600422335391,64,"4",1,11,0.5,4,2
"380",6,3.56573498964803,99.8405797101449,0.5892997458058,0.5892997458058,0.5892997458058,28,"5",1,11,0.5,4,2
"381",7,0.75,3,1,1,1,4,"1",1,11,0.5,4,2
"382",7,1.31578947368421,21.0526315789474,0.776393202250021,0.776393202250021,0.776393202250021,16,"2",1,11,0.5,4,2
"383",7,1.80979284369115,65.1525423728814,0.78002932746797,0.78002932746797,0.78002932746797,36,"3",1,11,0.5,4,2
"384",7,2.94972278225806,188.782258064516,0.564635229192657,0.564635229192657,0.564635229192657,64,"4",1,11,0.5,4,2
"385",7,4.55,127.4,0.465477516175151,0.465477516175151,0.465477516175151,28,"5",1,11,0.5,4,2
"386",8,2.25,9,1,1,1,4,"1",1,11,0.5,4,2
"387",8,2.18939393939394,35.030303030303,0.828501414857491,0.828501414857491,0.828501414857491,16,"2",1,11,0.5,4,2
"388",8,2.64071637426901,95.0657894736842,0.674604313272016,0.674604313272016,0.674604313272016,36,"3",1,11,0.5,4,2
"389",8,3.160125,202.248,0.537575435354672,0.537575435354672,0.537575435354672,64,"4",1,11,0.5,4,2
"390",8,3.99125364431487,111.755102040816,0.418761806280904,0.418761806280904,0.418761806280904,28,"5",1,11,0.5,4,2
"391",9,1.75,7,1,1,1,4,"1",1,11,0.5,4,2
"392",9,2.375,38,1,1,1,16,"2",1,11,0.5,4,2
"393",9,2.55846253229974,92.1046511627907,0.816402981591369,0.816402981591369,0.816402981591369,36,"3",1,11,0.5,4,2
"394",9,3.15,201.6,0.591751709536137,0.591751709536137,0.591751709536137,64,"4",1,11,0.5,4,2
"395",9,4.1276455026455,115.574074074074,0.437456049536988,0.437456049536988,0.437456049536988,28,"5",1,11,0.5,4,2
"396",10,2.25,9,1,1,1,4,"1",1,11,0.5,4,2
"397",10,2.3125,37,1,1,1,16,"2",1,11,0.5,4,2
"398",10,2.78549382716049,100.277777777778,0.770584266129438,0.770584266129438,0.770584266129438,36,"3",1,11,0.5,4,2
"399",10,3.01695478723404,193.085106382979,0.618614964301763,0.618614964301763,0.618614964301763,64,"4",1,11,0.5,4,2
"400",10,3.43137254901961,96.078431372549,0.479011927748272,0.479011927748272,0.479011927748272,28,"5",1,11,0.5,4,2
"401",1,0.5,2,1,1,1,4,"1",1,12,0.5,4,0.5
"402",1,0.5625,9,1,1,1,16,"2",1,12,0.5,4,0.5
"403",1,0.474074074074074,17.0666666666667,0.75,0.75,0.75,36,"3",1,12,0.5,4,0.5
"404",1,0.727822580645161,46.5806451612903,0.570802462360524,0.570802462360524,0.570802462360524,64,"4",1,12,0.5,4,0.5
"405",1,1.08035714285714,30.25,0.477767032132906,0.477767032132906,0.477767032132906,28,"5",1,12,0.5,4,0.5
"406",2,0.75,3,1,1,1,4,"1",1,12,0.5,4,0.5
"407",2,0.3125,5,1,1,1,16,"2",1,12,0.5,4,0.5
"408",2,0.592592592592593,21.3333333333333,0.5,0.5,0.5,36,"3",1,12,0.5,4,0.5
"409",2,0.835227272727273,53.4545454545455,0.537089950113724,0.537089950113724,0.537089950113724,64,"4",1,12,0.5,4,0.5
"410",2,1.14965986394558,32.1904761904762,0.561470990346485,0.561470990346485,0.561470990346485,28,"5",1,12,0.5,4,0.5
"411",3,0.25,1,1,1,1,4,"1",1,12,0.5,4,0.5
"412",3,0.75,12,1,1,1,16,"2",1,12,0.5,4,0.5
"413",3,0.6125,22.05,0.781782109764008,0.781782109764008,0.781782109764008,36,"3",1,12,0.5,4,0.5
"414",3,0.6328125,40.5,0.666666666666667,0.666666666666667,0.666666666666667,64,"4",1,12,0.5,4,0.5
"415",3,0.669642857142857,18.75,0.552786404500042,0.552786404500042,0.552786404500042,28,"5",1,12,0.5,4,0.5
"416",4,0.5,2,1,1,1,4,"1",1,12,0.5,4,0.5
"417",4,0.5,8,1,1,1,16,"2",1,12,0.5,4,0.5
"418",4,0.520833333333333,18.75,0.552786404500042,0.552786404500042,0.552786404500042,36,"3",1,12,0.5,4,0.5
"419",4,0.752083333333333,48.1333333333333,0.541168532258876,0.541168532258876,0.541168532258876,64,"4",1,12,0.5,4,0.5
"420",4,1.04960317460317,29.3888888888889,0.533747595879843,0.533747595879843,0.533747595879843,28,"5",1,12,0.5,4,0.5
"421",5,1,4,1,1,1,4,"1",1,12,0.5,4,0.5
"422",5,0.875,14,1,1,1,16,"2",1,12,0.5,4,0.5
"423",5,0.889814814814815,32.0333333333333,0.820394697973225,0.820394697973225,0.820394697973225,36,"3",1,12,0.5,4,0.5
"424",5,0.821800595238095,52.5952380952381,0.673835963473279,0.673835963473279,0.673835963473279,64,"4",1,12,0.5,4,0.5
"425",5,0.761904761904762,21.3333333333333,0.5,0.5,0.5,28,"5",1,12,0.5,4,0.5
"426",6,0.5,2,1,1,1,4,"1",1,12,0.5,4,0.5
"427",6,0.375,6,1,1,1,16,"2",1,12,0.5,4,0.5
"428",6,0.474074074074074,17.0666666666667,0.75,0.75,0.75,36,"3",1,12,0.5,4,0.5
"429",6,0.723214285714286,46.2857142857143,0.528595479208968,0.528595479208968,0.528595479208968,64,"4",1,12,0.5,4,0.5
"430",6,1.0989010989011,30.7692307692308,0.408392021690038,0.408392021690038,0.408392021690038,28,"5",1,12,0.5,4,0.5
"431",7,0.75,3,1,1,1,4,"1",1,12,0.5,4,0.5
"432",7,0.3125,5,1,1,1,16,"2",1,12,0.5,4,0.5
"433",7,0.527777777777778,19,1,1,1,36,"3",1,12,0.5,4,0.5
"434",7,0.713020833333333,45.6333333333333,0.56504116379916,0.56504116379916,0.56504116379916,64,"4",1,12,0.5,4,0.5
"435",7,1.05194805194805,29.4545454545455,0.376390435537676,0.376390435537676,0.376390435537676,28,"5",1,12,0.5,4,0.5
"436",8,0.25,1,1,1,1,4,"1",1,12,0.5,4,0.5
"437",8,0.3125,5,1,1,1,16,"2",1,12,0.5,4,0.5
"438",8,0.527777777777778,19,1,1,1,36,"3",1,12,0.5,4,0.5
"439",8,0.720170454545455,46.0909090909091,0.607767729723632,0.607767729723632,0.607767729723632,64,"4",1,12,0.5,4,0.5
"440",8,1.02040816326531,28.5714285714286,0.452277442494834,0.452277442494834,0.452277442494834,28,"5",1,12,0.5,4,0.5
"441",9,0.25,1,1,1,1,4,"1",1,12,0.5,4,0.5
"442",9,0.25,4,1,1,1,16,"2",1,12,0.5,4,0.5
"443",9,0.644736842105263,23.2105263157895,0.691393300075816,0.691393300075816,0.691393300075816,36,"3",1,12,0.5,4,0.5
"444",9,0.832648026315789,53.2894736842105,0.605594681126692,0.605594681126692,0.605594681126692,64,"4",1,12,0.5,4,0.5
"445",9,1.08270676691729,30.3157894736842,0.543564535412361,0.543564535412361,0.543564535412361,28,"5",1,12,0.5,4,0.5
"446",10,0.5,2,1,1,1,4,"1",1,12,0.5,4,0.5
"447",10,0.5,8,1,1,1,16,"2",1,12,0.5,4,0.5
"448",10,0.480769230769231,17.3076923076923,0.634851628329889,0.634851628329889,0.634851628329889,36,"3",1,12,0.5,4,0.5
"449",10,0.79592803030303,50.9393939393939,0.558273895700614,0.558273895700614,0.558273895700614,64,"4",1,12,0.5,4,0.5
"450",10,1.20714285714286,33.8,0.519615538584739,0.519615538584739,0.519615538584739,28,"5",1,12,0.5,4,0.5
"451",1,1.25,5,1,1,1,4,"1",1,12,0.5,4,1
"452",1,0.6875,11,1,1,1,16,"2",1,12,0.5,4,1
"453",1,0.917562724014337,33.0322580645161,0.823223304703363,0.823223304703363,0.823223304703363,36,"3",1,12,0.5,4,1
"454",1,1.61438679245283,103.320754716981,0.467286396096567,0.467286396096567,0.467286396096567,64,"4",1,12,0.5,4,1
"455",1,2.86363636363636,80.1818181818182,0.309934440657646,0.309934440657646,0.309934440657646,28,"5",1,12,0.5,4,1
"456",2,1.75,7,1,1,1,4,"1",1,12,0.5,4,1
"457",2,1.375,22,1,1,1,16,"2",1,12,0.5,4,1
"458",2,1.50222222222222,54.08,0.803883864861816,0.803883864861816,0.803883864861816,36,"3",1,12,0.5,4,1
"459",2,1.642578125,105.125,0.5847726007313,0.5847726007313,0.5847726007313,64,"4",1,12,0.5,4,1
"460",2,1.98863636363636,55.6818181818182,0.390550599779956,0.390550599779956,0.390550599779956,28,"5",1,12,0.5,4,1
"461",3,2.28571428571429,9.14285714285714,0.646446609406726,0.646446609406726,0.646446609406726,4,"1",1,12,0.5,4,1
"462",3,1.25347222222222,20.0555555555556,0.770584266129438,0.770584266129438,0.770584266129438,16,"2",1,12,0.5,4,1
"463",3,1.3994708994709,50.3809523809524,0.705116087690206,0.705116087690206,0.705116087690206,36,"3",1,12,0.5,4,1
"464",3,1.59741512345679,102.234567901235,0.668503227934102,0.668503227934102,0.668503227934102,64,"4",1,12,0.5,4,1
"465",3,1.8543956043956,51.9230769230769,0.634851628329889,0.634851628329889,0.634851628329889,28,"5",1,12,0.5,4,1
"466",4,1.75,7,1,1,1,4,"1",1,12,0.5,4,1
"467",4,1.44047619047619,23.047619047619,0.78679928364439,0.78679928364439,0.78679928364439,16,"2",1,12,0.5,4,1
"468",4,1.42700258397933,51.3720930232558,0.708270017004211,0.708270017004211,0.708270017004211,36,"3",1,12,0.5,4,1
"469",4,1.65600961538462,105.984615384615,0.5343096845762,0.5343096845762,0.5343096845762,64,"4",1,12,0.5,4,1
"470",4,2.1038961038961,58.9090909090909,0.376390435537676,0.376390435537676,0.376390435537676,28,"5",1,12,0.5,4,1
"471",5,1,4,1,1,1,4,"1",1,12,0.5,4,1
"472",5,1.125,18,1,1,1,16,"2",1,12,0.5,4,1
"473",5,1.17337164750958,42.2413793103448,0.585960664394587,0.585960664394587,0.585960664394587,36,"3",1,12,0.5,4,1
"474",5,1.59801136363636,102.272727272727,0.483602220505678,0.483602220505678,0.483602220505678,64,"4",1,12,0.5,4,1
"475",5,2.1978021978022,61.5384615384615,0.408392021690038,0.408392021690038,0.408392021690038,28,"5",1,12,0.5,4,1
"476",6,1,4,1,1,1,4,"1",1,12,0.5,4,1
"477",6,1.125,18,1,1,1,16,"2",1,12,0.5,4,1
"478",6,1.2012012012012,43.2432432432432,0.726138721247417,0.726138721247417,0.726138721247417,36,"3",1,12,0.5,4,1
"479",6,1.59185606060606,101.878787878788,0.558273895700614,0.558273895700614,0.558273895700614,64,"4",1,12,0.5,4,1
"480",6,2.17241379310345,60.8275862068966,0.443651359735813,0.443651359735813,0.443651359735813,28,"5",1,12,0.5,4,1
"481",7,2,8,1,1,1,4,"1",1,12,0.5,4,1
"482",7,1.50284090909091,24.0454545454545,0.791485585942925,0.791485585942925,0.791485585942925,16,"2",1,12,0.5,4,1
"483",7,1.5328798185941,55.1836734693878,0.759807769292369,0.759807769292369,0.759807769292369,36,"3",1,12,0.5,4,1
"484",7,1.73373287671233,110.958904109589,0.565386506319823,0.565386506319823,0.565386506319823,64,"4",1,12,0.5,4,1
"485",7,2.14880952380952,60.1666666666667,0.393023021333116,0.393023021333116,0.393023021333116,28,"5",1,12,0.5,4,1
"486",8,1.25,5,1,1,1,4,"1",1,12,0.5,4,1
"487",8,1.1875,19,1,1,1,16,"2",1,12,0.5,4,1
"488",8,1.48837209302326,53.5813953488372,0.677251387816049,0.677251387816049,0.677251387816049,36,"3",1,12,0.5,4,1
"489",8,1.59818412162162,102.283783783784,0.613444328257466,0.613444328257466,0.613444328257466,64,"4",1,12,0.5,4,1
"490",8,1.75230414746544,49.0645161290323,0.547089186342162,0.547089186342162,0.547089186342162,28,"5",1,12,0.5,4,1
"491",9,1.75,7,1,1,1,4,"1",1,12,0.5,4,1
"492",9,0.9375,15,1,1,1,16,"2",1,12,0.5,4,1
"493",9,1.46097883597884,52.5952380952381,0.673835963473279,0.673835963473279,0.673835963473279,36,"3",1,12,0.5,4,1
"494",9,1.67045454545455,106.909090909091,0.537089950113724,0.537089950113724,0.537089950113724,64,"4",1,12,0.5,4,1
"495",9,2.03720238095238,57.0416666666667,0.407251021636181,0.407251021636181,0.407251021636181,28,"5",1,12,0.5,4,1
"496",10,1.25,5,1,1,1,4,"1",1,12,0.5,4,1
"497",10,0.942307692307692,15.0769230769231,0.732738758087576,0.732738758087576,0.732738758087576,16,"2",1,12,0.5,4,1
"498",10,1.04310344827586,37.551724137931,0.651844688088604,0.651844688088604,0.651844688088604,36,"3",1,12,0.5,4,1
"499",10,1.50081168831169,96.051948051948,0.676501680389685,0.676501680389685,0.676501680389685,64,"4",1,12,0.5,4,1
"500",10,2.09002976190476,58.5208333333333,0.692852441583024,0.692852441583024,0.692852441583024,28,"5",1,12,0.5,4,1
"501",1,1.25,5,1,1,1,4,"1",1,12,0.5,4,1.5
"502",1,1.56521739130435,25.0434782608696,0.795875854768068,0.795875854768068,0.795875854768068,16,"2",1,12,0.5,4,1.5
"503",1,1.85950854700855,66.9423076923077,0.655552518086414,0.655552518086414,0.655552518086414,36,"3",1,12,0.5,4,1.5
"504",1,2.33252427184466,149.281553398058,0.588472554123449,0.588472554123449,0.588472554123449,64,"4",1,12,0.5,4,1.5
"505",1,2.95868347338936,82.843137254902,0.535904519107743,0.535904519107743,0.535904519107743,28,"5",1,12,0.5,4,1.5
"506",2,1.25,5,1,1,1,4,"1",1,12,0.5,4,1.5
"507",2,1.5,24,1,1,1,16,"2",1,12,0.5,4,1.5
"508",2,1.84183673469388,66.3061224489796,0.625365675367322,0.625365675367322,0.625365675367322,36,"3",1,12,0.5,4,1.5
"509",2,2.3343431122449,149.397959183673,0.56401531606248,0.56401531606248,0.56401531606248,64,"4",1,12,0.5,4,1.5
